person_name,screen_name,tweet,time_hour_of_day,hash_tags,media_info,freq,media_tweet_freq,total_tweet_by_user,percentage,hash_count,clean_tweet,sentiment,sentiment_score,compound_sentiment
Barack Obama,BarackObama,"Speaking of preexisting conditions, open enrollment starts today. If you or someone you know needs health care, vis… https://t.co/VKJHRTRNY2",21,[],Has pictures / links ,13,175,200,6.5,0,"Speaking of preexisting conditions, open enrollment starts today. If you or someone you know needs health care, vis… https://t.co/VKJHRTRNY2",Positive,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4939}",0.4939
Barack Obama,BarackObama,We grieve for the Americans murdered in Pittsburgh. All of us have to fight the rise of anti-Semitism and hateful r… https://t.co/X9SED9pg8X,21,[],Has pictures / links ,13,175,200,6.5,0,We grieve for the Americans murdered in Pittsburgh. All of us have to fight the rise of anti-Semitism and hateful r… https://t.co/X9SED9pg8X,Negative,"{'neg': 0.416, 'neu': 0.584, 'pos': 0.0, 'compound': -0.9153}",-0.9153
Barack Obama,BarackObama,Congratulations to Hawaii for winning the Little League World Series! You make America very proud. 🤙🏾 https://t.co/8Un7LPXgX1,21,[],Has pictures / links ,13,175,200,6.5,0,Congratulations to Hawaii for winning the Little League World Series! You make America very proud. 🤙🏾 https://t.co/8Un7LPXgX1,Positive,"{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.9347}",0.9347
Barack Obama,BarackObama,Our most important task as a nation is to make sure all our young people can achieve their dreams. We’ve started th… https://t.co/gNw9ks6pMY,21,[],Has pictures / links ,13,175,200,6.5,0,Our most important task as a nation is to make sure all our young people can achieve their dreams. We’ve started th… https://t.co/gNw9ks6pMY,Positive,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.7264}",0.7264
Barack Obama,BarackObama,I have a good feeling about these Chicago @UrbanAlliance interns. Thanks for letting me spend yesterday afternoon w… https://t.co/FF40nHbs63,22,[],Has pictures / links ,4,175,200,2.0,0,I have a good feeling about these Chicago @UrbanAlliance interns. Thanks for letting me spend yesterday afternoon w… https://t.co/FF40nHbs63,Positive,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.743}",0.743
Barack Obama,BarackObama,Congrats to the USWNT! A great performance from a great team—looking forward to Sunday. #OneNationOneTeam,22,"[{'indices': [88, 105], 'text': 'OneNationOneTeam'}]",No picture / link,4,25,200,2.0,1,Congrats to the USWNT! A great performance from a great team—looking forward to Sunday. #OneNationOneTeam,Positive,"{'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.9168}",0.9168
Barack Obama,BarackObama,"RT @ObamaFoundation: Courage is contagious. Watch some of the courageous students who won our first-ever Civic Action Recognition Awards, h…",22,[],No picture / link,4,25,200,2.0,0,"RT @ObamaFoundation: Courage is contagious. Watch some of the courageous students who won our first-ever Civic Action Recognition Awards, h…",Positive,"{'neg': 0.078, 'neu': 0.489, 'pos': 0.433, 'compound': 0.8979}",0.8979
Barack Obama,BarackObama,"Happy Hanukkah! Over these eight nights, we draw inspiration from light that can overpower any darkness, and recomm… https://t.co/IxuDfVzDLf",22,[],Has pictures / links ,4,175,200,2.0,0,"Happy Hanukkah! Over these eight nights, we draw inspiration from light that can overpower any darkness, and recomm… https://t.co/IxuDfVzDLf",Positive,"{'neg': 0.079, 'neu': 0.63, 'pos': 0.291, 'compound': 0.75}",0.75
Barack Obama,BarackObama,"RT @ObamaFoundation: Congratulations on the inauguration of @ChicagosMayor Lori Lightfoot, Treasurer Melissa Conyears-Ervin, @ChiCityClerk…",23,[],No picture / link,3,25,200,1.5,0,"RT @ObamaFoundation: Congratulations on the inauguration of @ChicagosMayor Lori Lightfoot, Treasurer Melissa Conyears-Ervin, @ChiCityClerk…",Positive,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.6597}",0.6597
Barack Obama,BarackObama,"Another good story worth sharing: From one ""kid from Akron"" to a new generation of Akron kids, some remarkable earl… https://t.co/QH4JkJjqf5",23,[],Has pictures / links ,3,175,200,1.5,0,"Another good story worth sharing: From one ""kid from Akron"" to a new generation of Akron kids, some remarkable earl… https://t.co/QH4JkJjqf5",Positive,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8807}",0.8807
Barack Obama,BarackObama,"When someone shares their story, we see the world through their eyes. I’m looking forward to hearing a few from lea… https://t.co/4ZM6S85yuU",23,[],Has pictures / links ,3,175,200,1.5,0,"When someone shares their story, we see the world through their eyes. I’m looking forward to hearing a few from lea… https://t.co/4ZM6S85yuU",Positive,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.296}",0.296
